subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"22081030","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.3","10.3","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081031","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","16"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081032","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.1","11.1","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081033","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081034","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","16"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081035","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081036","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.7","7.7","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081037","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.9","7.9","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081038","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","8.12","8.12","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081039","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","9.0","9.0","9"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081040","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.3","10.3","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081041","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","16"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081042","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.1","11.1","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081043","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","14"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081044","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081045","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081046","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.7","7.7","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081047","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.9","7.9","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081048","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","8.12","8.12","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081049","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","9.0","9.0","9"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081050","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.3","10.3","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081051","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081052","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.1","11.1","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081053","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","14"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081054","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081055","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081056","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.9","7.9","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081057","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","8.12","8.12","9"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081058","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","9.0","9.0","9"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081059","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.3","10.3","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081060","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081061","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.1","11.1","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081062","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081063","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081064","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081065","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.9","7.9","7"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081066","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","8.12","8.12","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081067","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","9.0","9.0","6"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081068","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.3","10.3","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081069","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081070","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.1","11.1","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081071","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081072","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","13"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081073","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081074","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","7.9","7.9","7"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081075","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","8.12","8.12","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081076","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","9.0","9.0","6"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081077","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.3","10.3","11"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081078","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","10.65","10.65","15"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081079","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.1","11.1","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081080","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","11.5","11.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081081","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","12.4","12.4","13"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081082","22081.x4","N-14","N,INL","DA","Partial differential cross section d/dA for 14N(n,Inelastic)14N","13.5","13.5","17"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081083","22081.x4","N-14","N,EL","CS","Cross section for 14N(n,Elastic)14N","7.7","14.5","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081084","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","10.65","13.5","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081085","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","7.7","13.5","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081086","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","7.7","13.5","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081087","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","7.7","13.5","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081088","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","7.7","13.5","10"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081089","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","7.9","13.5","9"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081090","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","7.9","13.5","9"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081091","22081.x4","N-14","N,INL","CS","Partial cross section for 14N(n,Inelastic)14N","7.9","13.5","9"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081092","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","7.7","7.7","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081093","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","7.9","7.9","7"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081094","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","8.12","8.12","6"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081095","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","9.0","9.0","6"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081096","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","10.3","10.3","7"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081097","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","10.65","10.65","7"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081098","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","11.1","11.1","7"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081099","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","11.5","11.5","7"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081100","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","12.4","12.4","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081101","22081.x4","N-14","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Elastic)14N","13.5","13.5","8"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081102","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081103","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","11.5","11.5","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081104","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","12.4","12.4","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081105","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","13.5","13.5","3"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081106","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.7","7.7","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081107","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","7.9","7.9","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081108","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","8.12","8.12","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081109","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","9.0","9.0","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081110","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.3","10.3","4"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
"22081111","22081.x4","N-14","N,INL","DA","Legendre coefficients Differential c/s with respect to angle for 14N(n,Inelastic)14N","10.65","10.65","5"," ","J.Chardine,G.Haouat,S.Seguin,C.Humeau","1986","Report other than progress report: CEA-N-2506  (1986); Report other than progress report: NEANDC(E)-240/L  (1986); Report other than progress report: INDC(FR)-69/L  (1986)"
