subentry,X4file,target,reaction,measure,description,ENmin,ENmax,rows,uncertainties,authors,year,reference
"10047007","10047.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","2.259","14.799","254"," ","D.G.Foster Jr,D.W.Glasgow","1971","Physical Review,Part C,Nuclear Physics 3,576 (1971)"
"10070003","10070.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.4964","19.92","3450"," ","R.B.Schwartz,R.A.Schrack,H.T.Heaton","1971","Bulletin of the American Physical Society 16,495(AH3) (1971); Report other than progress report: NBS-MONO-138  (1974)"
"10194004","10194.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)"," "," ","1"," ","L.W.Jones,M.J.Longo,T.P.Mccorriston,E.F.Parker,S.T.Powell,M.N.Kreisler","1971","Physics Letters,Section B 36,509 (1971)"
"10319002","10319.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","7.55","7.55","6"," ","C.E.Hollandsworth,W.P.Bucher,J.Youngblood,A.Niiler","1975","Report other than progress report: BRL-R-1764  (1975)"
"10379002","10379.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","22.9","44.15","5"," ","I.F.Bubb,S.N.Bunker,M.Jain,J.W.Leonard,A.Mcilwain,K.I.Roulston,K.G.Standing,D.O.Wells,B.G.Whitmore","1974","Canadian Journal of Physics 52,648 (1974)"
"10379003","10379.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","20.7","43.9","5"," ","I.F.Bubb,S.N.Bunker,M.Jain,J.W.Leonard,A.Mcilwain,K.I.Roulston,K.G.Standing,D.O.Wells,B.G.Whitmore","1974","Canadian Journal of Physics 52,648 (1974)"
"10389002","10389.x4","Be-9","N,P","CS","Delayed-neutron emission cross section for 9Be(n,p)9Li","14.5","14.9","2"," ","R.H.Augustson,H.O.Menlove","1974","Nuclear Science and Engineering 54,190 (1974)"
"10403003","10403.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)"," "," ","7"," ","P.V.R.Murthy,C.A.Ayre,H.R.Gustafson,L.W.Jones,M.J.Longo","1975","Nuclear Physics,Section B 92,269 (1975); Physical Review Letters 33,1440 (1974)"
"10415006","10415.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.05","2.25","352"," ","R.O.Lane,A.S.Langsdorf Jr,J.E.Monahan,A.J.Elwyn","1961","Annals of Physics (New York) 12,135 (1961)"
"10550002","10550.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","6.97","14.94","246"," ","H.H.Hogue,P.L.Von Behren,D.H.Epperson,S.G.Glendeinning,P.W.Lisowski,C.E.Nelson,H.W.Newson,P.O.Purser,W.Tornow,C.R.Gould,L.W.Seagondollar","1978","Nuclear Science and Engineering 68,38 (1978); Thesis or dissertation: Hogue  (1977)"
"10550003","10550.x4","Be-9","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 9Be(n,Elastic)9Be","6.97","14.94","63"," ","H.H.Hogue,P.L.Von Behren,D.H.Epperson,S.G.Glendeinning,P.W.Lisowski,C.E.Nelson,H.W.Newson,P.O.Purser,W.Tornow,C.R.Gould,L.W.Seagondollar","1978","Nuclear Science and Engineering 68,38 (1978); Thesis or dissertation: Hogue  (1977)"
"10550004","10550.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","6.97","14.93","9"," ","H.H.Hogue,P.L.Von Behren,D.H.Epperson,S.G.Glendeinning,P.W.Lisowski,C.E.Nelson,H.W.Newson,P.O.Purser,W.Tornow,C.R.Gould,L.W.Seagondollar","1978","Nuclear Science and Engineering 68,38 (1978); Thesis or dissertation: Hogue  (1977)"
"10632008","10632.x4","Be-9","N,P","DA","Partial differential cross section d/dA for 9Be(n,p)9Li","18.3","18.3","5"," ","E.Rosario-Garcia,R.E.Benenson","1977","Nuclear Physics,Section A 275,453 (1977); Bulletin of the American Physical Society 20,559(AN1) (1975)"
"10632009","10632.x4","Be-9","N,T","DA","Partial differential cross section d/dA for 9Be(n,t)7Li","18.3","18.3","4"," ","E.Rosario-Garcia,R.E.Benenson","1977","Nuclear Physics,Section A 275,453 (1977); Bulletin of the American Physical Society 20,559(AN1) (1975)"
"10678002","10678.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","5.9","14.2","24"," ","D.M.Drake,G.F.Auchampaugh,E.D.Arthur,C.E.Ragan,P.G.Young","1977","Nuclear Science and Engineering 63,401 (1977)"
"10678005","10678.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","5.9","14.2","3"," ","D.M.Drake,G.F.Auchampaugh,E.D.Arthur,C.E.Ragan,P.G.Young","1977","Nuclear Science and Engineering 63,401 (1977)"
"10678008","10678.x4","Be-9","N,2N","CS","Cross section for 9Be(n,2n)8Be","5.9","14.2","3"," ","D.M.Drake,G.F.Auchampaugh,E.D.Arthur,C.E.Ragan,P.G.Young","1977","Nuclear Science and Engineering 63,401 (1977)"
"10684020","10684.x4","Be-9","N,T","DA","Partial diff. gamma em. cross section d/dA for 9Be(n,t)7Li","14.2","14.2","1"," ","D.M.Drake,E.D.Arthur,M.G.Silbert","1978","Nuclear Science and Engineering 65,49 (1978); Report other than progress report: LA-5983-MS  (1975)"
"10884002","10884.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","1.0603","13.901","3250"," ","G.F.Auchampaugh,S.Plattard,N.W.Hill","1979","Nuclear Science and Engineering 69,30 (1979); Private communication: Auchampaugh  (1979)"
"11011003","11011.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.053","0.851","796"," ","E.G.Bilpuch,J.A.Farrell,G.C.Kyker,P.B.Parks,H.W.Newson","1961","Progress report: WASH-1034 10 (1961); Progress report: WASH-1033 12 (1961)"
"11011004","11011.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.58","0.825","102"," ","E.G.Bilpuch,J.A.Farrell,G.C.Kyker,P.B.Parks,H.W.Newson","1961","Progress report: WASH-1034 10 (1961); Progress report: WASH-1033 12 (1961)"
"11041003","11041.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","13.9","13.9","1"," ","A.H.Lasday","1951","Physical Review 81,139 (1951)"
"11048004","11048.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","1.37","3.35","117"," ","C.K.Bockelman,D.W.Miller,R.K.Adair,H.H.Barschall","1951","Physical Review 84,69 (1951)"
"11057004","11057.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","14.0","14.0","1"," ","L.S.Goodman","1952","Physical Review 88,686 (1952)"
"11058004","11058.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","14.1","14.1","1"," ","M.E.Battat,F.L.Ribe","1953","Physical Review 89,80 (1953)"
"11060003","11060.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","2.6","13.92","33"," ","N.Nereson,S.Darden","1953","Physical Review 89,775 (1953)"
"11074005","11074.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","14.1","18.0","8"," ","C.F.Cook,T.W.Bonner","1954","Physical Review 94,651 (1954)"
"11093003","11093.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","4.35","8.735","97"," ","R.L.Becker,H.H.Barschall","1956","Physical Review 102,1384 (1956)"
"11108006","11108.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","17.5","27.9","4"," ","J.M.Peterson,A.Bratenahl,J.P.Stoering","1960","Physical Review 120,521 (1960)"
"11111003","11111.x4","Be-9","N,2N","CS","Cross section for 9Be(n,2n)8Be","6.55","8.26","3"," ","H.C.Catron,M.D.Goldberg,R.W.Hill,J.M.Le Blanc,J.P.Stoering,C.J.Taylor,M.A.Williamson","1961","Physical Review 123,218 (1961)"
"11133003","11133.x4","Be-9","N,G","CS","Maxwellian average Cross section for 9Be(n,gamma)10Be","2.53e-08","2.53e-08","1"," ","E.Jurney,H.Motz","1963","Report other than progress report: ANL-6797 236 (1963); Nucl.Physics with Reactor Neutrons Conf.,Argonne 1963 ,236 (1963)"
"11155006","11155.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","6.83","14.11","5"," ","A.Bratenahl,J.M.Peterson,J.P.Stoering","1958","Physical Review 110,927 (1958)"
"11178003","11178.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.9","0.9","1"," ","W.E.Good,G.Scharrf-Goldhaber","1941","Physical Review 59,917(19) (1941)"
"11183002","11183.x4","Be-9","N,2N","DA","(( Partial differential cross section d/dA for 9Be(n,Inelastic)9Be )+( Partial differential cross section d/dA for 9Be(n,2n)8Be ))","15.0","15.0","10"," ","J.T.Prud'Homme,I.L.Morgan,J.H.Mc Crary,J.B.Ashe,O.M.Hudson Jr","1960","Report other than progress report: AFSWC-TR-60-30  (1960)"
"11184002","11184.x4","Be-9","N,G","CS","Maxwellian average Cross section for 9Be(n,gamma)10Be","2.53e-08","2.53e-08","1"," ","R.Nobles,J.Wallace","1947","Report other than progress report: ANL-4076 10 (1947)"
"11184003","11184.x4","Be-9","N,G","CS","Spectrum average Cross section for 9Be(n,gamma)10Be","2.53e-08","2.53e-08","1"," ","R.Nobles,J.Wallace","1947","Report other than progress report: ANL-4076 10 (1947)"
"11192002","11192.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","2.48","3.46","91"," ","J.S.Levin,L.Cranberg","1960","Progress report: WASH-1029 44 (1960)"
"11192003","11192.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","2.48","3.46","6"," ","J.S.Levin,L.Cranberg","1960","Progress report: WASH-1029 44 (1960)"
"11192004","11192.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","2.48","4.1","7"," ","J.S.Levin,L.Cranberg","1960","Progress report: WASH-1029 44 (1960)"
"11193002","11193.x4","Be-9","N,T","CS","Partial cross section for 9Be(n,t)7Li","13.55","14.7","11"," ","J.Benveniste,A.C.Mitchell,C.D.Schrader,J.H.Zenger","1960","Nuclear Physics 19,52 (1960)"
"11194002","11194.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","4.06","5.82","5"," ","R.Bass,T.W.Bonner,H.P.Haenni","1961","Nuclear Physics 23,122 (1961)"
"11194003","11194.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","3.91","8.58","56"," ","R.Bass,T.W.Bonner,H.P.Haenni","1961","Nuclear Physics 23,122 (1961)"
"11200002","11200.x4","Be-9","N,2N","CS","Fission spectrum average Cross section for 9Be(n,2n)8Be","2.7","2.7","1"," ","F.F.Felber Jr,D.R.Farmelo,V.C.Van Sickle","1966","Nuclear Science and Engineering 25,1 (1966)"
"11201002","11201.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.45","1.5","132"," ","J.P.Chien,A.B.Smith","1966","Nuclear Science and Engineering 26,500 (1966)"
"11201003","11201.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","0.45","1.5","33"," ","J.P.Chien,A.B.Smith","1966","Nuclear Science and Engineering 26,500 (1966)"
"11204002","11204.x4","Be-9","N,G","CS","Cross section for 9Be(n,gamma)10Be","2.53e-08","2.53e-08","1"," ","H.Palevsky,R.R.Smith","1952","Private communication: Palevsky  (1952)"
"11204003","11204.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","2.91e-10","6.42e-09","47"," ","H.Palevsky,R.R.Smith","1952","Private communication: Palevsky  (1952)"
"11204004","11204.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","6.2e-10","2.29e-09","12"," ","H.Palevsky,R.R.Smith","1952","Private communication: Palevsky  (1952)"
"11204005","11204.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","8.4e-10","3.38e-09","23"," ","H.Palevsky,R.R.Smith","1952","Private communication: Palevsky  (1952)"
"11206002","11206.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)"," "," ","1"," ","L.W.Jones,M.J.Longo,J.R.O'Fallon,M.N.Kreisler","1968","Physics Letters,Section B 27,328 (1968)"
"11207002","11207.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","3.0","7.0","8"," ","D.D.Phillips","1960","Progress report: WASH-1028 29 (1960)"
"11207003","11207.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","3.0","7.0","109"," ","D.D.Phillips","1960","Progress report: WASH-1028 29 (1960)"
"11208002","11208.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.225","1.443","89"," ","C.K.Bockelman","1950","Physical Review 80,1011 (1950)"
"11214003","11214.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","0.54","0.7","3"," ","H.B.Willard,J.K.Blair,J.D.Kington","1955","Physical Review 98,669 (1955)"
"11214004","11214.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.54","0.7","26"," ","H.B.Willard,J.K.Blair,J.D.Kington","1955","Physical Review 98,669 (1955)"
"11215002","11215.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","4.1","4.1","1"," ","M.Walt,J.R.Beyster","1955","Physical Review 98,677 (1955)"
"11215004","11215.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","4.1","4.1","1"," ","M.Walt,J.R.Beyster","1955","Physical Review 98,677 (1955)"
"11215005","11215.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","4.1","4.1","11"," ","M.Walt,J.R.Beyster","1955","Physical Review 98,677 (1955)"
"11220003","11220.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","7.0","7.0","8"," ","J.R.Beyster,M.Walt,E.W.Salmi","1956","Physical Review 104,1319 (1956)"
"11221002","11221.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","3.78","8.09","41"," ","R.O.Bondelid,K.L.Dunning,F.L.Talbott","1957","Physical Review 105,193 (1957)"
"11222002","11222.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","2.26","4.41","3"," ","P.H.Stelson,E.C.Campbell","1957","Physical Review 106,1252 (1957)"
"11222003","11222.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","2.41","2.41","1"," ","P.H.Stelson,E.C.Campbell","1957","Physical Review 106,1252 (1957)"
"11222004","11222.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","3.11","3.11","1"," ","P.H.Stelson,E.C.Campbell","1957","Physical Review 106,1252 (1957)"
"11222005","11222.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","3.11","3.11","1"," ","P.H.Stelson,E.C.Campbell","1957","Physical Review 106,1252 (1957)"
"11222006","11222.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","0.6","3.03","32"," ","P.H.Stelson,E.C.Campbell","1957","Physical Review 106,1252 (1957)"
"11222007","11222.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","0.52","2.16","26"," ","P.H.Stelson,E.C.Campbell","1957","Physical Review 106,1252 (1957)"
"11222008","11222.x4","Be-9","N,A","CS","Cross section for 9Be(n,alpha)6He","1.66","4.43","48"," ","P.H.Stelson,E.C.Campbell","1957","Physical Review 106,1252 (1957)"
"11224002","11224.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","0.03","1.45","20"," ","A.Langsdorf Jr,R.O.Lane,J.E.Monahan","1957","Physical Review 107,1077 (1957)"
"11224003","11224.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.03","1.45","100"," ","A.Langsdorf Jr,R.O.Lane,J.E.Monahan","1957","Physical Review 107,1077 (1957)"
"11225002","11225.x4","Be-9","N,2N","CS","Cross section for 9Be(n,2n)8Be","2.57","3.19","4"," ","G.J.Fischer","1957","Physical Review 108,99 (1957)"
"11225003","11225.x4","Be-9","N,2N","CS","Cross section for 9Be(n,2n)8Be","2.57","3.19","3"," ","G.J.Fischer","1957","Physical Review 108,99 (1957)"
"11228002","11228.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","14.0","14.0","1"," ","M.P.Nakada,J.D.Anderson,C.C.Gardner,C.Wong","1958","Physical Review 110,1439 (1958)"
"11228003","11228.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","14.0","14.0","21"," ","M.P.Nakada,J.D.Anderson,C.C.Gardner,C.Wong","1958","Physical Review 110,1439 (1958)"
"11231002","11231.x4","Be-9","N,T","CS","Cross section for 9Be(n,t)7Li","14.1","14.1","1"," ","M.E.Wyman,E.M.Fryer,M.Thorpe","1958","Physical Review 112,1264 (1958)"
"11232002","11232.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","4.1","6.0","3"," ","J.B.Marion,J.S.Levin,L.Cranberg","1959","Physical Review 114,1584 (1959)"
"11232007","11232.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","5.0","6.0","2"," ","J.B.Marion,J.S.Levin,L.Cranberg","1959","Physical Review 114,1584 (1959)"
"11232009","11232.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","4.1","6.0","30"," ","J.B.Marion,J.S.Levin,L.Cranberg","1959","Physical Review 114,1584 (1959)"
"11236002","11236.x4","Be-9","N,P","CS","Cross section for 9Be(n,p)9Li","15.5","15.5","1"," ","D.E.Alburger","1963","Physical Review 132,328 (1963)"
"11237002","11237.x4","Be-9","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.05","0.905","168"," ","R.O.Lane,A.J.Elwyn,A.Langsdorf Jr","1964","Physical Review 133,B409 (1964)"
"11237003","11237.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","0.207","0.905","31"," ","R.O.Lane,A.J.Elwyn,A.Langsdorf Jr","1964","Physical Review 133,B409 (1964)"
"11237004","11237.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.2","0.9","135"," ","R.O.Lane,A.J.Elwyn,A.Langsdorf Jr","1964","Physical Review 133,B409 (1964)"
"11242002","11242.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.5055","0.85","59"," ","P.H.Stelson","1954","Private communication: Stelson  (1954)"
"11244002","11244.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.001115","0.055","57"," ","C.T.Hibdon,A.Langsdorf","1955","Physical Review 98,223(B3) (1955); Progress report: ANL-5174 43 (1954); Private communication: Hibdon  (1954)"
"11246002","11246.x4","Be-9","N,2N","CS","Fission spectrum average Cross section for 9Be(n,2n)8Be","1.0","1.0","1"," ","L.Green","1968","Nuclear Science and Engineering 32,30 (1968)"
"11247002","11247.x4","Be-9","N,G","CS","Spectrum average Cross section for 9Be(n,gamma)10Be","2.53e-08","2.53e-08","1"," ","D.J.Hughes,C.Eggler,C.M.Huddleston","1947","Physical Review 71,269 (1947)"
"11249002","11249.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.0105","0.095","20"," ","R.K.Adair,H.H.Barschall,C.K.Bockelman,O.Sala","1949","Physical Review 75,1124 (1949)"
"11251002","11251.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.546","0.895","190"," ","R.O.Lane,J.E.Monahan","1956","Progress report: ANL-5554 22 (1956); Bulletin of the American Physical Society 1,187(K1) (1956)"
"11251003","11251.x4","Be-9","N,EL","DA","Legendre coefficients Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.546","0.895","76"," ","R.O.Lane,J.E.Monahan","1956","Progress report: ANL-5554 22 (1956); Bulletin of the American Physical Society 1,187(K1) (1956)"
"11251004","11251.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","0.546","0.895","38"," ","R.O.Lane,J.E.Monahan","1956","Progress report: ANL-5554 22 (1956); Bulletin of the American Physical Society 1,187(K1) (1956)"
"11252002","11252.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","1.911","4.555","185"," ","J.L.Fowler,H.O.Cohn","1959","Progress report: ORNL-2718 16 (1959); Nuclear Cross-Sections Techn. Conf.,Washington 1968 2,851 (1968)"
"11252003","11252.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.73","2.92","90"," ","J.L.Fowler,H.O.Cohn","1959","Progress report: ORNL-2718 16 (1959); Nuclear Cross-Sections Techn. Conf.,Washington 1968 2,851 (1968)"
"11256002","11256.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","3.381","16.0","170"," ","D.B.Fossan,R.L.Walter,W.E.Wilson,H.H.Barschall","1961","Physical Review 123,209 (1961)"
"11256003","11256.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","10.07","15.92","81"," ","D.B.Fossan,R.L.Walter,W.E.Wilson,H.H.Barschall","1961","Physical Review 123,209 (1961)"
"11258002","11258.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.0111","1.047","29"," ","L.J.Rainwater,W.W.Havens Jr","1944","Report other than progress report: CP-2269  (1944)"
"11258003","11258.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.846","1.946","16"," ","L.J.Rainwater,W.W.Havens Jr","1944","Report other than progress report: CP-2269  (1944)"
"11258004","11258.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.707","4.783","38"," ","L.J.Rainwater,W.W.Havens Jr","1944","Report other than progress report: CP-2269  (1944)"
"11260002","11260.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.024","0.83","6"," ","R.Fields,B.Russell,D.Sachs,A.Wattenberg","1947","Physical Review 71,508 (1947)"
"11261002","11261.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.00012","0.000345","2"," ","C.T.Hibdon,C.O.Muehlhause","1949","Physical Review 76,100 (1949)"
"12524004","12524.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","14.12","14.12","1"," ","J.H.Coon,E.R.Graves,H.H.Barschall","1952","Physical Review 88,562 (1952); Report other than progress report: LA-1446  (1952)"
"12593003","12593.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","1.5","1.5","1"," ","E.Fermi,L.Marshall","1947","Physical Review 71,666 (1947)"
"12634005","12634.x4","Be-9","N,TOT","CS","Maxwellian average Cross section for 9Be(n,Total)","2.5e-08","2.5e-08","1"," ","J.R.Dunning,G.B.Pegram,G.A.Fink,D.P.Mitchell","1935","Physical Review 48,265 (1935)"
"12694002","12694.x4","Be-9","N,T","DA","Partial diff. gamma em. cross section d/dA for 9Be(n,t)7Li","14.8","14.8","1"," ","D.O.Nellis,P.S.Buchanan","1969","Progress report: ORO-2791-30 44 (1969); Progress report: ORO-2791-32 2 (1971)"
"12888002","12888.x4","Be-9","N,T","CS","Partial cross section for 9Be(n,t)7Li","13.3","15.0","7"," ","F.S.Dietrich,L.F.Hansen,R.P.Koopman","1976","Nuclear Science and Engineering 61,267 (1976)"
"12935002","12935.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","14.6","14.6","15"," ","L.F.Hansen,F.S.Dietrich,B.A.Pohl,C.H.Poppe,C.Wong","1985","Physical Review,Part C,Nuclear Physics 31,111 (1985)"
"12939004","12939.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","10.962","16.887","72"," ","J.A.Templon,J.H.Dave,C.R.Gould,S.Singkarat","1985","Nuclear Science and Engineering 91,451 (1985)"
"12939005","12939.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","10.962","16.887","3"," ","J.A.Templon,J.H.Dave,C.R.Gould,S.Singkarat","1985","Nuclear Science and Engineering 91,451 (1985)"
"12983002","12983.x4","Be-9","N,G","CS","Cross section for 9Be(n,gamma)10Be","2.5299999999999998e-08","2.5299999999999998e-08","1"," ","C.M.Conneely,W.V.Prestwich,T.J.Kennett","1986","Nucl. Instrum. Methods in Physics Res.,Sect.A 248,416 (1986)"
"13026003","13026.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)"," "," ","1"," ","E.F.Parker,T.Dobrowski,H.R.Gustafson,L.W.Jones,M.J.Longo,F.E.Ringia,B.Cork","1970","Physics Letters,Section B 31,250 (1970); Report other than progress report: UNIV-MI-03028-3-T  (1969)"
"13154002","13154.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","4.5","9.999001","563"," ","M.Sugimoto,P.T.Guenther,J.E.Lynn,A.B.Smith,J.F.Whalen","1989","Nuclear Science and Engineering 103,37 (1989)"
"13154004","13154.x4","Be-9","N,EL","CS","Cross section for 9Be(n,Elastic)9Be","4.5","10.0","12"," ","M.Sugimoto,P.T.Guenther,J.E.Lynn,A.B.Smith,J.F.Whalen","1989","Nuclear Science and Engineering 103,37 (1989)"
"13154006","13154.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","1.0","10.84","580"," ","M.Sugimoto,P.T.Guenther,J.E.Lynn,A.B.Smith,J.F.Whalen","1989","Nuclear Science and Engineering 103,37 (1989)"
"13569002","13569.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","5.29253","599.643","474"," ","R.W.Finlay,W.P.Abfalterer,G.Fink,E.Montei,T.Adami,P.W.Lisowski,G.L.Morgan,R.C.Haight","1993","Physical Review,Part C,Nuclear Physics 47,237 (1993)"
"13733002","13733.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","1.5231e-09","9.7266e-06","1124"," ","J.A.Harvey,H.A.Mook,N.W.Hill,O.Shahal","1982","Conf.on Nucl.Data for Sci.and Technol.,Antwerp 1982 ,961 (1982)"
"13861002","13861.x4","Be-9","N,EL","DA","times 4 pi Differential c/s with respect to angle for 9Be(n,Elastic)9Be","0.2","1.5","3"," ","H.H.Barschall,M.E.Battat,W.C.Bright,E.R.Graves,T.Jorgensen,J.H.Manley","1947","Physical Review 72,881 (1947)"
"13874002","13874.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","1.5008e-09","1.5276e-06","3830"," ","J.A.Harvey","1982","Private communication: Harvey  (1982)"
"14154003","14154.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.023969999999999998","0.9418","20"," ","Y.Danon,R.C.Block,M.Rapp,F.Saglime,D.P.Barry,N.J.Drindak,J.Hoole,G.Leinweber","2007","Conf.on Nucl.Data for Sci. and Technology,Nice 2007 1,401 (2007)"
"14154004","14154.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.023870000000000002","0.9418","20"," ","Y.Danon,R.C.Block,M.Rapp,F.Saglime,D.P.Barry,N.J.Drindak,J.Hoole,G.Leinweber","2007","Conf.on Nucl.Data for Sci. and Technology,Nice 2007 1,401 (2007)"
"14154005","14154.x4","Be-9","N,TOT","CS","Cross section for 9Be(n,Total)","0.023969999999999998","0.9380000000000001","20"," ","Y.Danon,R.C.Block,M.Rapp,F.Saglime,D.P.Barry,N.J.Drindak,J.Hoole,G.Leinweber","2007","Conf.on Nucl.Data for Sci. and Technology,Nice 2007 1,401 (2007)"
"14189014","14189.x4","Be-9","N,EL","DA","Differential c/s with respect to angle for 9Be(n,Elastic)9Be","9.0","9.0","23"," ","J.H.Dave,C.R.Gould","1983","Physical Review,Part C,Nuclear Physics 28,2212 (1983)"
